symbol,source_list,first_seen_timestamp,time_bucket,first_seen_price,pct_change_at_first_seen,in_experiment_bracket,price_bucket,closed,closed_at,peak_price_reached,pct_of_target_reached_if_not_closed
MIMI,under120,20260724T1535Z,morning,2.03,-0.06451612903225812,False,1-3,False,,2.1,1.0
PLUR,under120,20260724T1535Z,morning,1.68,-0.06406685236768803,False,1-3,True,2026-07-24T15:55:00Z,1.78,
MWH,under120,20260724T1535Z,morning,28.01,-0.06399331662489555,False,10-120,False,,28.03,0.9808
HAO,under120,20260724T1535Z,morning,0.1626,-0.06336405529953923,False,<1,True,2026-07-24T17:15:00Z,0.172,
DSWL,under120,20260724T1535Z,morning,3.4,-0.06336088154269973,False,3-10,True,2026-07-24T19:45:00Z,3.48,
YCBD,under120,20260724T1535Z,morning,0.5401,-0.06281450633350687,False,<1,False,,0.5601,1.0056
AGRZ,under120,20260724T1535Z,morning,0.3006,-0.06238303181534628,False,<1,True,2026-07-24T16:20:00Z,0.3234,
AMTX,under120,20260724T1535Z,morning,1.735,-0.06216216216216215,False,1-3,False,,1.74,0.9831
SVRE,under120,20260724T1535Z,morning,3.48,-0.06199460916442048,False,3-10,True,2026-07-24T17:55:00Z,3.65,
ONFO,under120,20260724T1535Z,morning,0.091,-0.061855670103092834,False,<1,False,,0.095,1.0106
BJDX,under120,20260724T1535Z,morning,1.0701,-0.06131578947368409,False,1-3,False,,1.0995,0.9995
HROW,under120,20260724T1535Z,morning,39.33,-0.060888252148997235,False,10-120,False,,39.42,0.9826
BCAB,under120,20260724T1535Z,morning,3.2514,-0.060289017341040495,False,3-10,True,2026-07-24T19:30:00Z,3.37,
TVGN,under120,20260724T1535Z,morning,4.145,-0.06009070294784593,False,3-10,True,2026-07-24T17:45:00Z,4.385,
FOFO,under120,20260724T1535Z,morning,2.04,-0.059907834101382444,False,1-3,False,,2.04,0.9761
IMRN,under120,20260724T1535Z,morning,1.1,-0.05982905982905969,False,1-3,False,,1.105,0.9779
RUBI,under120,20260724T1535Z,morning,2.22,-0.059322033898304954,False,1-3,False,,2.27,1.0
INDO,under120,20260724T1535Z,morning,2.89,-0.05863192182410414,False,1-3,True,2026-07-24T18:25:00Z,3.01,
FLZH,under120,20260724T1535Z,morning,1.535,-0.058282208588957045,False,1-3,False,,1.5201,0.9682
LBTYK,under120,20260724T1535Z,morning,9.4,-0.05811623246492986,False,3-10,True,2026-07-24T19:50:00Z,9.615,
JLHL,under120,20260724T1535Z,morning,5.85,-0.05797101449275367,False,3-10,True,2026-07-24T19:30:00Z,6.0325,
NEXR,under120,20260724T1535Z,morning,0.3406,-0.05781466113416314,False,<1,False,,0.3454,0.9925
DCGO,under120,20260724T1535Z,morning,0.632,-0.056716417910447806,False,<1,False,,0.6533,1.0129
PULM,under120,20260724T1535Z,morning,1.67,-0.056497175141242986,False,1-3,False,,1.73,0.9943
ACTU,under120,20260724T1535Z,morning,1.19,-0.0555555555555556,False,1-3,False,,1.2126,0.9939
SILO,under120,20260724T1535Z,morning,4.215,-0.054932735426008995,False,3-10,True,2026-07-24T16:35:00Z,4.48,
ZENA,under120,20260724T1535Z,morning,1.41,-0.05369127516778528,False,1-3,False,,1.425,0.9896
CHTR,under120,20260724T1535Z,morning,119.74,-0.053438735177865654,False,10-120,True,2026-07-24T18:30:00Z,124.48,
JWEL,under120,20260724T1535Z,morning,1.79,-0.052910052910052845,False,1-3,False,,1.79,0.9781
NYXH,under120,20260724T1535Z,morning,1.395,-0.05102040816326528,False,1-3,False,,1.42,0.993
LHSW,under120,20260724T1535Z,morning,2.43,-0.05078124999999996,False,1-3,False,,2.415,0.9738
LBRDK,under120,20260724T1535Z,morning,28.21,-0.05048805116122518,False,10-120,True,2026-07-24T18:30:00Z,29.305,
VSTD,under120,20260724T1940Z,afternoon,0.0979,-0.4561111111111111,False,<1,True,2026-07-24T19:50:00Z,0.1,
GSUN,under120,20260724T1940Z,afternoon,0.2199,-0.36445086705202306,False,<1,False,,0.2168,0.9636
MNDR,under120,20260724T1940Z,afternoon,2.16,-0.17870722433460068,True,1-3,True,2026-07-24T19:50:00Z,2.21,
LSTA,under120,20260724T1940Z,afternoon,1.7768,-0.16188679245283027,True,1-3,False,,1.75,0.9615
COOK,under120,20260724T1940Z,afternoon,60.27,-0.1127631385249522,False,10-120,False,,60.395,0.9824
TRAW,under120,20260724T1940Z,afternoon,0.462,-0.11153846153846153,True,<1,True,2026-07-24T19:40:00Z,0.4902,
GIPR,under120,20260724T1940Z,afternoon,0.6601,-0.11109614866684624,True,<1,False,,0.6727,0.9981
GAUZ,under120,20260724T1940Z,afternoon,0.3088,-0.11085516844226886,True,<1,False,,0.3099,0.9838
PHGE,under120,20260724T1940Z,afternoon,0.1771,-0.1069087241553202,True,<1,True,2026-07-24T19:40:00Z,0.1823,
PMAX,under120,20260724T1940Z,afternoon,1.5991,-0.1016292134831461,True,1-3,False,,1.6,0.9756
CANG,under120,20260724T1940Z,afternoon,1.65,-0.098360655737705,False,1-3,False,,1.6856,0.9974
ALP,under120,20260724T1940Z,afternoon,0.2193,-0.09678747940691926,False,<1,False,,0.2185,0.9754
ARMP,under120,20260724T1940Z,afternoon,4.725,-0.09482758620689657,False,3-10,False,,4.725,0.9803
NUAI,under120,20260724T1940Z,afternoon,4.825,-0.09219190968955789,False,3-10,False,,4.805,0.9746
NUWE,under120,20260724T1940Z,afternoon,2,-0.09090909090909098,False,1-3,True,2026-07-24T19:55:00Z,2.05,
LHAI,under120,20260724T1940Z,afternoon,0.8663,-0.08820124197452898,False,<1,True,2026-07-24T19:45:00Z,0.8919,
KGS,under120,20260724T1940Z,afternoon,59.6,-0.08700980392156862,False,10-120,False,,60.285,0.9915
SEI,under120,20260724T1940Z,afternoon,55.135,-0.08686651209009613,False,10-120,False,,54.695,0.9725
STXS,under120,20260724T1940Z,afternoon,1.29,-0.08510638297872333,False,1-3,False,,1.315,0.9962
IMNN,under120,20260724T1940Z,afternoon,1.52,-0.0843373493975903,False,1-3,False,,1.54,0.9872
NAMM,under120,20260724T1940Z,afternoon,1.53,-0.08383233532934126,False,1-3,False,,1.53,0.9745
CLDI,under120,20260724T1940Z,afternoon,0.0962,-0.08380952380952383,False,<1,True,2026-07-24T19:45:00Z,0.0992,
STKH,under120,20260724T1940Z,afternoon,0.4225,-0.08351409978308033,False,<1,False,,0.4226,0.9805
DTSS,under120,20260724T1940Z,afternoon,0.77,-0.08333333333333327,False,<1,True,2026-07-24T19:45:00Z,0.8399,
AADX,under120,20260724T1940Z,afternoon,17.51,-0.0832460732984293,False,10-120,True,2026-07-24T19:45:00Z,17.895,
EROC,under120,20260724T1940Z,afternoon,10.94,-0.08298407376362114,False,10-120,False,,10.99,0.9848
EVH,under120,20260724T1940Z,afternoon,4.255,-0.08297413793103445,False,3-10,False,,4.225,0.9713
GGRP,under120,20260724T1940Z,afternoon,0.885,-0.08271144278606964,False,<1,False,,0.8851,0.9802
AMRC,under120,20260724T1940Z,afternoon,21.66,-0.08103521425540942,False,10-120,False,,21.81,0.9869
PCSA,under120,20260724T1940Z,afternoon,2.64,-0.08013937282229965,False,1-3,False,,2.68,0.9926
DSY,under120,20260724T1940Z,afternoon,3.175,-0.07971014492753634,False,3-10,False,,3.15,0.9722
BTOG,under120,20260724T1940Z,afternoon,0.8004,-0.0794709603220242,False,<1,False,,0.81,0.9914
AIMD,under120,20260724T1940Z,afternoon,1.39,-0.07947019867549676,False,1-3,False,,1.4,0.9859
DERM,under120,20260724T1940Z,afternoon,6.07,-0.0775075987841945,False,3-10,True,2026-07-24T19:50:00Z,6.205,
BTBT,under120,20260724T1940Z,afternoon,1.385,-0.07666666666666666,False,1-3,False,,1.39,0.9789
MWYN,under120,20260724T1940Z,afternoon,0.765,-0.07642158638174577,False,<1,False,,0.765,0.9795
BCHT,under120,20260724T1940Z,afternoon,1.395,-0.076158940397351,False,1-3,False,,1.4,0.979
PLCE,under120,20260724T1940Z,afternoon,2.44,-0.07575757575757582,False,1-3,False,,2.4398,0.9798
RDGT,under120,20260724T1940Z,afternoon,1.285,-0.07553956834532373,False,1-3,False,,1.2887,0.9763
MP,under120,20260724T1940Z,afternoon,41.31,-0.07480403135498312,False,10-120,False,,41.42,0.9829
ZTG,under120,20260724T1940Z,afternoon,3.24,-0.07428571428571422,False,3-10,True,2026-07-24T19:45:00Z,3.38,
SLQT,under120,20260724T1940Z,afternoon,0.641,-0.07423454650491046,False,<1,False,,0.6515,0.9962
PEPG,under120,20260724T1940Z,afternoon,1.945,-0.07380952380952382,False,1-3,False,,1.945,0.9774
EIKN,under120,20260724T1940Z,afternoon,8.91,-0.07380457380457371,False,3-10,False,,8.95,0.9846
BEEM,under120,20260724T1940Z,afternoon,1.01,-0.0733944954128441,False,1-3,False,,1.03,0.9904
ROLR,under120,20260724T1940Z,afternoon,6.405,-0.07308248914616496,False,3-10,False,,6.35,0.9709
INUV,under120,20260724T1940Z,afternoon,0.9647,-0.07240384615384618,False,<1,True,2026-07-24T19:55:00Z,0.9842,
NNOX,under120,20260724T1940Z,afternoon,0.9035,-0.07219141507496409,False,<1,False,,0.9107,0.9877
CURX,under120,20260724T1940Z,afternoon,0.1856,-0.07200000000000012,False,<1,False,,0.1899,0.9995
CHSN,under120,20260724T1940Z,afternoon,1.16,-0.07200000000000006,False,1-3,True,2026-07-24T19:40:00Z,1.195,
CPOP,under120,20260724T1940Z,afternoon,0.3875,-0.07185628742514963,False,<1,False,,0.3941,0.9952
ISPC,under120,20260724T1940Z,afternoon,2.07,-0.07174887892376688,False,1-3,False,,2.11,0.9953
MYSZ,under120,20260724T1940Z,afternoon,0.3843,-0.07173913043478262,False,<1,True,2026-07-24T19:55:00Z,0.42,
TTRX,under120,20260724T1940Z,afternoon,8.8,-0.07172995780590714,False,3-10,False,,8.735,0.9727
EPRX,under120,20260724T1940Z,afternoon,5.85,-0.07142857142857145,False,3-10,False,,5.83,0.9765
ICCM,under120,20260724T1940Z,afternoon,3,-0.07120743034055727,False,3-10,True,2026-07-24T19:55:00Z,3.06,
TNXP,under120,20260724T1940Z,afternoon,9.87,-0.07062146892655367,False,3-10,False,,10.03,0.996
NRXP,under120,20260724T1940Z,afternoon,3.82,-0.07055961070559622,False,3-10,False,,3.83,0.9821
CWBC,under120,20260724T1940Z,afternoon,24.75,-0.07024793388429755,False,10-120,False,,25.18,0.9972
NGS,under120,20260724T1940Z,afternoon,36.14,-0.07023411371237451,False,10-120,False,,36.58,0.9921
FLEX,120to500,20260724T1440Z,morning,120.355,-0.059285602626231,False,120-500,False,,124.06,1.0105
AESI,under120,20260724T1940Z,afternoon,12.1581,-0.06977046671767415,False,10-120,False,,12.235,0.9859
NERV,under120,20260724T1940Z,afternoon,4.14,-0.06966292134831471,False,3-10,False,,4.12,0.974
EVTL,under120,20260724T1940Z,afternoon,1.405,-0.0695364238410596,False,1-3,False,,1.405,0.9757
FAC,under120,20260724T1940Z,afternoon,5.12,-0.06909090909090908,False,3-10,False,,5.13,0.9809
RZLT,under120,20260724T1940Z,afternoon,4.945,-0.06873822975517879,False,3-10,False,,4.99,0.9881
VGAS,under120,20260724T1940Z,afternoon,0.95,-0.06862745098039222,False,<1,True,2026-07-24T19:45:00Z,0.9798,
AKTX,under120,20260724T1940Z,afternoon,8.6684,-0.06791397849462372,False,3-10,False,,8.695,0.9825
INTC,under120,20260724T1940Z,afternoon,93.46,-0.06754464731118437,False,10-120,False,,93.13,0.9769
XELB,under120,20260724T1940Z,afternoon,1.25,-0.06716417910447767,False,1-3,False,,1.25,0.9766
CTOR,under120,20260724T1940Z,afternoon,0.5395,-0.06693185748875832,False,<1,True,2026-07-24T19:50:00Z,0.5535,
LNKS,under120,20260724T1940Z,afternoon,1.26,-0.06666666666666672,False,1-3,False,,1.26,0.9767
SPRC,under120,20260724T1940Z,afternoon,5.34,-0.06643356643356642,False,3-10,False,,5.34,0.9798
BSIN,under120,20260724T1940Z,afternoon,1.2701,-0.06610294117647066,False,1-3,False,,1.28,0.9846
OPAD,under120,20260724T1940Z,afternoon,4.16,-0.0651685393258427,False,3-10,False,,4.15,0.9765
INM,under120,20260724T1940Z,afternoon,1.73,-0.06486486486486492,False,1-3,True,2026-07-24T19:40:00Z,1.79,
VNRX,under120,20260724T1940Z,afternoon,1.01,-0.06481481481481487,False,1-3,False,,1.02,0.9808
PDC,under120,20260724T1940Z,afternoon,3.461,-0.06459459459459468,False,3-10,True,2026-07-24T19:50:00Z,3.88,
AZI,under120,20260724T1940Z,afternoon,1.16,-0.06451612903225812,False,1-3,False,,1.18,0.9916
HUT,under120,20260724T1940Z,afternoon,110.16,-0.06382255460185268,False,10-120,False,,110.21,0.9808
ACDC,under120,20260724T1940Z,afternoon,4.26,-0.06373626373626375,False,3-10,True,2026-07-24T19:50:00Z,4.35,
CHR,under120,20260724T1940Z,afternoon,1.92,-0.06341463414634142,False,1-3,True,2026-07-24T19:55:00Z,1.98,
CODX,under120,20260724T1940Z,afternoon,2.0701,-0.06330316742081445,False,1-3,False,,2.1,0.9906
MVST,under120,20260724T1940Z,afternoon,0.8057,-0.06324845948145565,False,<1,False,,0.8051,0.9794
TEM,under120,20260724T1940Z,afternoon,43.1,-0.0632471201912627,False,10-120,False,,43.065,0.9794
FIGR,under120,20260724T1940Z,afternoon,27.395,-0.06309849521203827,False,10-120,False,,27.79,0.9943
CCCC,under120,20260724T1940Z,afternoon,3.42,-0.06301369863013698,False,3-10,False,,3.4299,0.9828
GLXY,under120,20260724T1940Z,afternoon,22.79,-0.06291118421052636,False,10-120,False,,22.86,0.9832
FLUX,under120,20260724T1940Z,afternoon,0.6,-0.06250000000000006,False,<1,False,,0.6,0.9804
NEPH,under120,20260724T1940Z,afternoon,3.535,-0.06233421750663127,False,3-10,True,2026-07-24T19:45:00Z,3.645,
ESOA,under120,20260724T1940Z,afternoon,15.68,-0.06220095693779899,False,10-120,False,,15.98,0.9988
CCOI,under120,20260724T1940Z,afternoon,12.1,-0.06201550387596905,False,10-120,False,,12.075,0.9777
NIKI,under120,20260724T1940Z,afternoon,8.05,-0.0617715617715617,False,3-10,True,2026-07-24T19:50:00Z,8.245,
CLSK,under120,20260724T1940Z,afternoon,14.65,-0.061499039077514354,False,10-120,False,,14.615,0.9776
WFF,under120,20260724T1940Z,afternoon,2.14,-0.06140350877192969,False,1-3,False,,2.14,0.9772
ABSI,under120,20260724T1940Z,afternoon,7.575,-0.06133828996282529,False,3-10,False,,7.6,0.9832
HIVE,under120,20260724T1940Z,afternoon,2.985,-0.061320754716981216,False,1-3,False,,2.981,0.9774
BCYC,under120,20260724T1940Z,afternoon,3.905,-0.061298076923077004,False,3-10,False,,3.915,0.9812
GIBO,under120,20260724T1940Z,afternoon,28.54,-0.06118421052631577,False,10-120,True,2026-07-24T19:55:00Z,30.12,
AGPU,under120,20260724T1940Z,afternoon,6.91,-0.06114130434782611,False,3-10,False,,7.01,0.9943
OSRH,under120,20260724T1940Z,afternoon,0.4227,-0.06066666666666665,False,<1,False,,0.4314,0.9986
TANH,under120,20260724T1940Z,afternoon,0.4055,-0.06025492468134407,False,<1,True,2026-07-24T19:40:00Z,0.4338,
GCTK,under120,20260724T1940Z,afternoon,0.2935,-0.060198527057316806,False,<1,False,,0.299,0.9967
SHLS,under120,20260724T1940Z,afternoon,9.3,-0.05965621840242668,False,3-10,False,,9.4,0.9905
TRT,under120,20260724T1940Z,afternoon,9.31,-0.05959595959595958,False,3-10,False,,9.33,0.9821
GFS,under120,20260724T1940Z,afternoon,53.52,-0.05956773853452809,False,10-120,False,,53.73,0.9841
BCTX,under120,20260724T1940Z,afternoon,3.5,-0.05913978494623661,False,3-10,True,2026-07-24T19:45:00Z,3.57,
BGL,under120,20260724T1940Z,afternoon,0.207,-0.059090909090909145,False,<1,False,,0.2113,0.9967
CNXU,under120,20260724T1940Z,afternoon,8.61,-0.05901639344262305,False,3-10,False,,8.6275,0.9815
UAMY,under120,20260724T1940Z,afternoon,5.185,-0.058983666061706026,False,3-10,False,,5.19,0.9811
ALM,under120,20260724T1940Z,afternoon,13.35,-0.05853314527503527,False,10-120,False,,13.38,0.9824
USAR,under120,20260724T1940Z,afternoon,14.255,-0.05845442536327607,False,10-120,False,,14.235,0.9784
ZSTK,under120,20260724T1940Z,afternoon,1.45,-0.05844155844155849,False,1-3,False,,1.45,0.9797
GLE,under120,20260724T1940Z,afternoon,0.3711,-0.05836082212636392,False,<1,False,,0.3747,0.9887
ADUR,under120,20260724T1940Z,afternoon,13.09,-0.058273381294964066,False,10-120,False,,13.1143,0.9816
PN,under120,20260724T1940Z,afternoon,8.89,-0.05826271186440667,False,3-10,False,,8.8801,0.9791
DRTS,under120,20260724T1940Z,afternoon,12.47,-0.05815709969788516,False,10-120,False,,12.55,0.9866
ATOS,under120,20260724T1940Z,afternoon,2.27,-0.05809128630705399,False,1-3,False,,2.31,0.9957
IPGP,under120,20260724T1940Z,afternoon,90.8675,-0.057977399958531906,False,10-120,False,,92.35,0.9963
EOSE,under120,20260724T1940Z,afternoon,3.505,-0.05779569892473126,False,3-10,False,,3.51,0.9804
OPTU,under120,20260724T1940Z,afternoon,0.8174,-0.05764353239566513,False,<1,True,2026-07-24T19:50:00Z,0.838,
KUST,under120,20260724T1940Z,afternoon,1.3101,-0.057482014388489114,False,1-3,False,,1.33,0.9925
EJH,under120,20260724T1940Z,afternoon,1.81,-0.0572916666666666,False,1-3,True,2026-07-24T19:55:00Z,1.9322,
INSG,under120,20260724T1940Z,afternoon,6.675,-0.05720338983050851,False,3-10,False,,6.675,0.9802
DCX,under120,20260724T1940Z,afternoon,0.6714,-0.05702247191011232,False,<1,False,,0.67,0.9781
DOMO,under120,20260724T1940Z,afternoon,3.725,-0.056962025316455715,False,3-10,False,,3.735,0.9829
PUMP,under120,20260724T1940Z,afternoon,11.6,-0.05691056910569114,False,10-120,True,2026-07-24T19:45:00Z,11.86,
ACHR,under120,20260724T1940Z,afternoon,4.82,-0.056751467710371824,False,3-10,False,,4.8053,0.9767
OBAI,under120,20260724T1940Z,afternoon,0.456,-0.05668183698800161,False,<1,True,2026-07-24T19:55:00Z,0.4698,
MRNO,under120,20260724T1940Z,afternoon,0.2066,-0.05662100456621002,False,<1,True,2026-07-24T19:45:00Z,0.219,
BENF,under120,20260724T1940Z,afternoon,3.34,-0.056497175141242986,False,3-10,False,,3.3,0.9677
BCDA,under120,20260724T1940Z,afternoon,0.854,-0.056353591160221046,False,<1,False,,0.8641,0.9909
MYPS,under120,20260724T1940Z,afternoon,0.6219,-0.05629742033383918,False,<1,False,,0.6311,0.9939
CECO,under120,20260724T1940Z,afternoon,75.13,-0.0560371906018345,False,10-120,False,,75.64,0.987
YJ,under120,20260724T1940Z,afternoon,1.35,-0.05594405594405584,False,1-3,False,,1.33,0.9638
REPL,under120,20260724T1940Z,afternoon,9.875,-0.05592734225621423,False,3-10,False,,9.85,0.9772
AIRJ,under120,20260724T1940Z,afternoon,4.23,-0.055803571428571425,False,3-10,False,,4.235,0.9803
TSHA,under120,20260724T1940Z,afternoon,5.505,-0.05574614065180106,False,3-10,False,,5.53,0.984
RIOT,under120,20260724T1940Z,afternoon,22.53,-0.055741827326068666,False,10-120,False,,22.58,0.9822
PRSO,under120,20260724T1940Z,afternoon,0.6823,-0.055640138408304514,False,<1,False,,0.6795,0.9763
SILC,under120,20260724T1940Z,afternoon,39.92,-0.05559498462266386,False,10-120,False,,40.16,0.9862
SOWG,under120,20260724T1940Z,afternoon,3.145,-0.05555555555555557,False,3-10,False,,3.16,0.9844
ROC,under120,20260724T1940Z,afternoon,4.43,-0.05543710021321976,False,3-10,False,,4.48,0.9912
AROC,under120,20260724T1940Z,afternoon,36.27,-0.05522271424850215,False,10-120,False,,36.49,0.9862
ARRY,under120,20260724T1940Z,afternoon,5.315,-0.05511111111111104,False,3-10,False,,5.375,0.9899
INTT,under120,20260724T1940Z,afternoon,13.89,-0.05510204081632645,False,10-120,False,,13.935,0.9834
THRM,under120,20260724T1940Z,afternoon,43.1,-0.05503179127384341,False,10-120,False,,43.16,0.9816
SLXN,under120,20260724T1940Z,afternoon,2.25,-0.05462184873949576,False,1-3,False,,2.2761,0.9896
XGN,under120,20260724T1940Z,afternoon,4.68,-0.05454545454545464,False,3-10,False,,4.73,0.9895
CHPT,under120,20260724T1940Z,afternoon,5.115,-0.054528650646950075,False,3-10,False,,5.14,0.9847
ANVS,under120,20260724T1940Z,afternoon,1.655,-0.05428571428571427,False,1-3,False,,1.66,0.9822
VANI,under120,20260724T1940Z,afternoon,1.315,-0.05395683453237407,False,1-3,False,,1.32,0.9778
EZGO,under120,20260724T1940Z,afternoon,1.01255,-0.05369158878504673,False,1-3,False,,1.025,0.9856
FRNM,under120,20260724T1940Z,afternoon,11.545,-0.053688524590163884,False,10-120,False,,11.545,0.9801
SDST,under120,20260724T1940Z,afternoon,1.59,-0.05357142857142849,False,1-3,False,,1.61,0.9877
CNTN,under120,20260724T1940Z,afternoon,1.95,-0.05339805825242723,False,1-3,False,,1.95,0.9799
STEM,under120,20260724T1940Z,afternoon,5.5,-0.05335628227194486,False,3-10,False,,5.52,0.984
VRCA,under120,20260724T1940Z,afternoon,5.15,-0.05330882352941177,False,3-10,False,,5.14,0.9772
ADCT,under120,20260724T1940Z,afternoon,1.155,-0.05327868852459012,False,1-3,True,2026-07-24T19:55:00Z,1.18,
IMUX,under120,20260724T1940Z,afternoon,13.52,-0.05322128851540615,False,10-120,False,,13.4099,0.9717
SIM,under120,20260724T1940Z,afternoon,26.51,-0.05321428571428566,False,10-120,False,,26.51,0.98
EVGO,under120,20260724T1940Z,afternoon,1.43,-0.052980132450331174,False,1-3,False,,1.43,0.9795
NCRA,under120,20260724T1940Z,afternoon,1.43,-0.052980132450331174,False,1-3,False,,1.438,0.9849
SNTI,under120,20260724T1940Z,afternoon,0.404,-0.05297702766057186,False,<1,False,,0.4098,0.9923
ATEX,under120,20260724T1940Z,afternoon,95.115,-0.05282812188807017,False,10-120,False,,94.85,0.9776
WRAP,under120,20260724T1940Z,afternoon,1.705,-0.052777777777777764,False,1-3,False,,1.73,0.9943
HAWK,under120,20260724T1940Z,afternoon,19.42,-0.05268292682926821,False,10-120,False,,19.41,0.9798
CRGO,under120,20260724T1940Z,afternoon,1.26,-0.05263157894736847,False,1-3,False,,1.27,0.9845
MOBX,under120,20260724T1940Z,afternoon,1.81,-0.05235602094240831,False,1-3,False,,1.835,0.9919
BOXL,under120,20260724T1940Z,afternoon,3.44,-0.05234159779614324,False,3-10,True,2026-07-24T19:40:00Z,3.6,
CPIX,under120,20260724T1940Z,afternoon,6.62,-0.05225483178239087,False,3-10,False,,6.67,0.9867
BBGI,under120,20260724T1940Z,afternoon,20.52,-0.052193995381062314,False,10-120,False,,20.52,0.9799
TCRX,under120,20260724T1940Z,afternoon,0.8023,-0.05210302457466922,False,<1,False,,0.8044,0.9822
WTI,under120,20260724T1940Z,afternoon,3.65,-0.05194805194805199,False,3-10,False,,3.66,0.9812
DXF,under120,20260724T1940Z,afternoon,0.4914,-0.05171748359706675,False,<1,False,,0.5,0.996
MIRA,under120,20260724T1940Z,afternoon,0.88,-0.05162194201961413,False,<1,False,,0.8895,0.9905
VIAV,under120,20260724T1940Z,afternoon,39.65,-0.05143540669856456,False,10-120,False,,39.72,0.982
JKS,under120,20260724T1940Z,afternoon,14.94,-0.05142857142857146,False,10-120,False,,14.94,0.9803
LIMN,under120,20260724T1940Z,afternoon,0.1126,-0.051390058972198775,False,<1,False,,0.1135,0.987
KOPN,under120,20260724T1940Z,afternoon,3.605,-0.05131578947368417,False,3-10,False,,3.615,0.9823
TNON,under120,20260724T1940Z,afternoon,0.187,-0.05124302384576356,False,<1,True,2026-07-24T19:45:00Z,0.191,
YHGJ,under120,20260724T1940Z,afternoon,2.78,-0.051194539249146874,False,1-3,False,,2.78,0.9789
ABCL,under120,20260724T1940Z,afternoon,5.38,-0.05114638447971782,False,3-10,False,,5.375,0.9791
PFSA,under120,20260724T1940Z,afternoon,1.67,-0.05113636363636368,False,1-3,False,,1.69,0.9883
BRR,under120,20260724T1940Z,afternoon,1.765,-0.0510752688172044,False,1-3,False,,1.79,0.989
TCX,under120,20260724T1940Z,afternoon,8.58,-0.050884955752212295,False,3-10,True,2026-07-24T19:45:00Z,8.77,
TYGO,under120,20260724T1940Z,afternoon,1.68,-0.05084745762711869,False,1-3,False,,1.7,0.9884
KAPA,under120,20260724T1940Z,afternoon,0.2828,-0.050688150386035594,False,<1,False,,0.2889,0.9997
IXHL,under120,20260724T1940Z,afternoon,3,-0.050632911392405104,False,3-10,False,,3.01,0.9837
CCHH,under120,20260724T1940Z,afternoon,1.3102,-0.05057971014492744,False,1-3,True,2026-07-24T19:50:00Z,1.38,
CTEV,under120,20260724T1940Z,afternoon,22.1,-0.05027932960893847,False,10-120,False,,22.11,0.9805
BWEN,under120,20260724T1940Z,afternoon,4.92,-0.050193050193050155,False,3-10,False,,4.865,0.9691
SRZN,under120,20260724T1940Z,afternoon,20.1,-0.050094517958412035,False,10-120,False,,20.1,0.98
BLNK,under120,20260724T1940Z,afternoon,0.5263,-0.0500000000000001,False,<1,False,,0.5262,0.9799
CHRW,120to500,20260724T1337Z,morning,190.28,-0.07410831589703659,False,120-500,False,,194.7,1.0031
CBRS,120to500,20260724T1337Z,morning,207.35,-0.05750000000000002,False,120-500,False,,208.98,0.9881
AXP,120to500,20260724T1337Z,morning,323.405,-0.05115303368149279,False,120-500,False,,326.28,0.9891
NBIS,120to500,20260724T1337Z,morning,209.86,-0.05027831832375429,False,120-500,False,,214.16,1.0005
SOXL,120to500,20260724T1440Z,morning,139.3872,-0.11500190476190472,False,120-500,True,2026-07-24T15:55:00Z,146.86,
CRDO,120to500,20260724T1440Z,morning,213.3,-0.09809725158562363,False,120-500,False,,222.36,1.0204
VICR,120to500,20260724T1440Z,morning,209.655,-0.09389316276255508,False,120-500,False,,219.5125,1.0204
ALAB,120to500,20260724T1440Z,morning,296.77,-0.09236321375049712,False,120-500,False,,304.659,1.0064
TSEM,120to500,20260724T1440Z,morning,236.47,-0.09196682282466791,False,120-500,False,,244.12,1.0121
COHR,120to500,20260724T1440Z,morning,285.325,-0.08905880850520413,False,120-500,False,,292.48,1.0049
BE,120to500,20260724T1440Z,morning,199.6002,-0.08145329038196046,False,120-500,False,,204.7699,1.0057
SIMO,120to500,20260724T1440Z,morning,267.61,-0.07427009824270088,False,120-500,False,,276.9,1.0144
MRVL,120to500,20260724T1440Z,morning,194.805,-0.06934358876361546,False,120-500,False,,200.656,1.0098
SKHY,120to500,20260724T1440Z,morning,158.065,-0.06746312684365784,False,120-500,False,,159.85,0.9914
TTMI,120to500,20260724T1440Z,morning,135.09,-0.06738004832585427,False,120-500,False,,138.95,1.0083
KALU,120to500,20260724T1440Z,morning,169.11,-0.06362126245847166,False,120-500,False,,169.8725,0.9848
SMTC,120to500,20260724T1440Z,morning,129.92,-0.06316700317277199,False,120-500,False,,132.235,0.9978
CLS,120to500,20260724T1440Z,morning,313.965,-0.062091112770724495,False,120-500,False,,317.36,0.991
FN,120to500,20260724T1440Z,morning,485.72,-0.06182759353330885,False,120-500,False,,495.35,0.9998
ACLS,120to500,20260724T1440Z,morning,132.815,-0.06144442088898307,False,120-500,False,,138.06,1.019
ONTO,120to500,20260724T1440Z,morning,274.345,-0.05810759776152695,False,120-500,False,,284.56,1.0169
AMUU,120to500,20260724T1440Z,morning,228,-0.05636950583560965,False,120-500,True,2026-07-24T16:05:00Z,239.88,
GLW,120to500,20260724T1440Z,morning,147.59,-0.05427399718057157,False,120-500,False,,152.84,1.0152
MTSI,120to500,20260724T1440Z,morning,267.76,-0.05324941659005729,False,120-500,False,,273.19,1.0003
