symbol,source_list,first_seen_timestamp,time_bucket,first_seen_price,pct_change_at_first_seen,in_experiment_bracket,price_bucket,closed,closed_at,peak_price_reached,pct_of_target_reached_if_not_closed
PASW,under120,20260722T1637Z,morning,0.121,-0.17518745739604635,True,<1,True,2026-07-22T17:55:00Z,0.1274,
PATH,under120,20260722T1336Z,morning,11.4351,-0.05024086378737533,False,10-120,False,,11.51,98.63
PATX,under120,20260722T1336Z,morning,8.42,-0.10993657505285422,False,3-10,False,,8.469,98.59
PAVM,under120,20260722T1937Z,afternoon,4.69,-0.15342960288808657,True,3-10,True,2026-07-22T19:45:00Z,4.89,
PBM,under120,20260722T1937Z,afternoon,2.9478,-0.05215434083601283,False,1-3,False,,2.9799,99.0
PBYI,under120,20260722T1937Z,afternoon,8.05,-0.0617715617715617,False,3-10,False,,8.05,97.93
PCOR,under120,20260722T1637Z,morning,41.695,-0.05922833935018051,False,10-120,False,,41.85,98.4
PD,under120,20260722T1937Z,afternoon,8.895,-0.05271565495207678,False,3-10,False,,8.9,98.02
PEGA,under120,20260722T1336Z,morning,27.305,-0.11748545572074988,False,10-120,False,,27.48,98.64
PEPG,under120,20260722T1637Z,morning,1.97,-0.07075471698113213,False,1-3,False,,1.99,99.0
PETZ,under120,20260722T1637Z,morning,1.1001,-0.05974358974358962,False,1-3,True,2026-07-22T17:15:00Z,1.1999,
PFSA,under120,20260722T1637Z,morning,1.8902,-0.05489999999999995,False,1-3,True,2026-07-22T19:55:00Z,1.93,
PHGE,under120,20260722T1637Z,morning,0.1959,-0.06714285714285716,False,<1,True,2026-07-22T19:40:00Z,0.2015,
PHOE,under120,20260722T1637Z,morning,24.13,-0.09285714285714294,False,10-120,False,,25.025,101.65
PHR,under120,20260722T1937Z,afternoon,9.98,-0.05849056603773578,False,3-10,False,,10.03,98.53
PLAY,under120,20260722T1937Z,afternoon,10.02,-0.060037523452157654,False,10-120,True,2026-07-22T19:55:00Z,10.24,
PLTA,under120,20260722T1336Z,morning,11.62,-0.05465432239379107,False,10-120,False,,11.6201,97.98
PLTG,under120,20260722T1336Z,morning,10.77,-0.054433713784021155,False,10-120,False,,10.86,98.82
PLTK,under120,20260722T1637Z,morning,3.905,-0.05447941888619857,False,3-10,False,,3.905,97.87
PLTR,120to500,20260722T1937Z,afternoon,124.1,-0.06452585557063172,False,120-500,False,,124.73,98.53
PLTU,under120,20260722T1336Z,morning,30.35,-0.052154903185509104,False,10-120,False,,30.6029,98.85
PMI,under120,20260722T1336Z,morning,0.095,-0.21161825726141076,True,<1,False,,0.0956,95.6
POEL,under120,20260722T1336Z,morning,11.35,-0.09633757961783446,False,10-120,True,2026-07-22T13:55:00Z,12.0,
POET,under120,20260722T1937Z,afternoon,7.68,-0.08243727598566303,False,3-10,False,,7.69,98.09
POM,under120,20260722T1637Z,morning,0.8405,-0.06714761376248612,False,<1,True,2026-07-22T18:20:00Z,0.8784,
PPHC,under120,20260722T1637Z,morning,8.585,-0.05451541850220255,False,3-10,False,,8.734,99.7
PRCH,under120,20260722T1937Z,afternoon,12.29,-0.06539923954372633,False,10-120,False,,12.3,98.09
PRTS,under120,20260722T1637Z,morning,4.52,-0.06804123711340208,False,3-10,False,,4.6,99.57
PTC,under120,20260722T1637Z,morning,113.7,-0.05854102840109293,False,10-120,False,,114.3,98.55
PTIR,under120,20260722T1336Z,morning,11.31,-0.053556485355648435,False,10-120,False,,11.4,98.79
PTN,under120,20260722T1637Z,morning,8.1,-0.06032482598607884,False,3-10,False,,8.25,99.76
PTRN,under120,20260722T1937Z,afternoon,24.805,-0.05504761904761906,False,10-120,False,,24.9,98.38
PVEX,under120,20260722T1336Z,morning,26.55,-0.12796140038560203,False,10-120,True,2026-07-22T14:05:00Z,30.5,
PXED,under120,20260722T1637Z,morning,28.475,-0.05335771276595735,False,10-120,True,2026-07-22T19:35:00Z,29.08,
QH,under120,20260722T1336Z,morning,4.86,-0.12115732368896924,False,3-10,True,2026-07-22T19:25:00Z,5.125,
QMLS,under120,20260722T1336Z,morning,6.44,-0.05433186490455202,False,3-10,True,2026-07-22T14:15:00Z,7.7,
QNT,under120,20260722T1937Z,afternoon,55.23,-0.057186753158074456,False,10-120,False,,55.4699,98.46
QNTM,under120,20260722T1336Z,morning,2.85,-0.056291390728476796,False,1-3,True,2026-07-22T14:00:00Z,3.0372,
QTEX,under120,20260722T1336Z,morning,0.93,-0.21186440677966092,True,<1,False,,0.9501,100.12
QTWO,under120,20260722T1637Z,morning,52.18,-0.05368153790351833,False,10-120,False,,53.03,99.62
RAM,under120,20260722T1336Z,morning,14.0114,-0.06715046604527294,False,10-120,True,2026-07-22T14:15:00Z,14.75,
RAY,under120,20260722T1937Z,afternoon,2.825,-0.06146179401993343,False,1-3,True,2026-07-22T19:40:00Z,2.9999,
RBBN,under120,20260722T1937Z,afternoon,2.155,-0.050660792951541946,False,1-3,False,,2.16,98.18
RBNE,under120,20260722T1637Z,morning,4.53,-0.05230125523012552,False,3-10,False,,4.575,98.81
RCAT,under120,20260722T1637Z,morning,8.12,-0.05471478463329461,False,3-10,False,,8.13,98.07
RCAX,under120,20260722T1336Z,morning,3.47,-0.0560391730141458,False,3-10,False,,3.62,101.97
RCON,under120,20260722T1336Z,morning,0.3971,-0.0750058234334964,False,<1,True,2026-07-22T14:35:00Z,0.418,
RCT,under120,20260722T1336Z,morning,0.224,-0.06471816283924837,False,<1,False,,0.2281,99.61
RDAC,under120,20260722T1336Z,morning,6.01,-0.10365398956002987,False,3-10,True,2026-07-22T13:40:00Z,6.4,
RDDT,120to500,20260722T1336Z,morning,169.9121,-0.08570759793370639,False,120-500,False,,171.6814,99.05
RDGT,under120,20260722T1336Z,morning,1.35,-0.08163265306122441,False,1-3,True,2026-07-22T14:30:00Z,1.4501,
RDTL,under120,20260722T1336Z,morning,19.24,-0.16925734024179628,False,10-120,False,,19.66,100.15
RDVT,under120,20260722T1937Z,afternoon,62.8525,-0.05385368056600944,False,10-120,False,,63.31,98.75
RDY,under120,20260722T1637Z,morning,11.57,-0.07882165605095542,False,10-120,False,,11.745,99.45
